alert_date,location,category,item_name,current_stock,alert_type,days_until_stockout,resolved,priority
2025-11-09,District Health Center,medicines,Salbutamol Inhaler,165,LOW,11.79,False,MEDIUM
2025-12-21,District Health Center,medicines,Salbutamol Inhaler,243,LOW,24.3,False,MEDIUM
2025-12-22,District Health Center,medicines,Salbutamol Inhaler,218,LOW,8.72,False,MEDIUM
2025-12-23,District Health Center,medicines,Salbutamol Inhaler,202,LOW,12.62,False,MEDIUM
2025-12-24,District Health Center,medicines,Salbutamol Inhaler,196,LOW,32.67,False,MEDIUM
2025-12-25,District Health Center,medicines,Salbutamol Inhaler,185,LOW,16.82,False,MEDIUM
2025-12-26,District Health Center,medicines,Salbutamol Inhaler,178,LOW,25.43,False,MEDIUM
2025-10-15,District Health Center,food,Rice (kg),135,LOW,4.09,False,MEDIUM
2025-10-31,District Health Center,food,Rice (kg),145,LOW,3.72,False,MEDIUM
2025-11-01,District Health Center,food,Rice (kg),115,LOW,3.83,False,MEDIUM
2025-11-18,District Health Center,food,Rice (kg),151,LOW,3.6,False,MEDIUM
2025-11-19,District Health Center,food,Rice (kg),132,LOW,6.95,False,MEDIUM
2025-12-06,District Health Center,food,Rice (kg),142,LOW,4.44,False,MEDIUM
2025-12-23,District Health Center,food,Rice (kg),163,LOW,5.09,False,MEDIUM
2025-12-24,District Health Center,food,Rice (kg),132,LOW,4.26,False,MEDIUM
2025-12-25,District Health Center,food,Rice (kg),114,LOW,6.33,False,MEDIUM
2025-10-26,District Health Center,food,Wheat Flour (kg),332,LOW,7.06,False,MEDIUM
2025-10-27,District Health Center,food,Wheat Flour (kg),294,LOW,7.74,False,MEDIUM
2025-10-28,District Health Center,food,Wheat Flour (kg),271,LOW,11.78,False,MEDIUM
2025-10-29,District Health Center,food,Wheat Flour (kg),256,LOW,17.07,False,MEDIUM
2025-12-04,District Health Center,food,Wheat Flour (kg),334,LOW,13.36,False,MEDIUM
2025-12-05,District Health Center,food,Wheat Flour (kg),311,LOW,13.52,False,MEDIUM
2025-12-06,District Health Center,food,Wheat Flour (kg),297,LOW,21.21,False,MEDIUM
2025-12-07,District Health Center,food,Wheat Flour (kg),274,LOW,11.91,False,MEDIUM
2025-12-08,District Health Center,food,Wheat Flour (kg),256,LOW,14.22,False,MEDIUM
2025-12-09,District Health Center,food,Wheat Flour (kg),230,LOW,8.85,False,MEDIUM
2025-10-22,District Health Center,food,Lentils (kg),279,LOW,7.54,False,MEDIUM
2025-10-23,District Health Center,food,Lentils (kg),250,LOW,8.62,False,MEDIUM
2025-10-24,District Health Center,food,Lentils (kg),214,LOW,5.94,False,MEDIUM
2025-11-25,District Health Center,food,Lentils (kg),285,LOW,8.38,False,MEDIUM
2025-11-26,District Health Center,food,Lentils (kg),260,LOW,10.4,False,MEDIUM
2025-11-27,District Health Center,food,Lentils (kg),224,LOW,6.22,False,MEDIUM
2025-12-31,District Health Center,food,Lentils (kg),308,LOW,34.22,False,MEDIUM
2026-01-01,District Health Center,food,Lentils (kg),297,LOW,27.0,False,MEDIUM
2026-01-02,District Health Center,food,Lentils (kg),263,LOW,7.74,False,MEDIUM
2026-01-03,District Health Center,food,Lentils (kg),214,LOW,4.37,False,MEDIUM
2025-10-14,District Health Center,food,Cooking Oil (L),126,LOW,5.73,False,MEDIUM
2025-10-15,District Health Center,food,Cooking Oil (L),113,LOW,8.69,False,MEDIUM
2025-10-29,District Health Center,food,Cooking Oil (L),126,LOW,2.62,False,MEDIUM
2025-10-30,District Health Center,food,Cooking Oil (L),105,LOW,5.0,False,MEDIUM
2025-12-01,District Health Center,food,Cooking Oil (L),128,LOW,2.91,False,MEDIUM
2025-12-17,District Health Center,food,Cooking Oil (L),100,LOW,2.7,False,MEDIUM
2026-01-03,District Health Center,food,Cooking Oil (L),128,LOW,2.37,False,MEDIUM
2025-10-18,District Health Center,food,Sugar (kg),222,LOW,9.65,False,MEDIUM
2025-10-19,District Health Center,food,Sugar (kg),175,LOW,3.72,False,MEDIUM
2025-11-13,District Health Center,food,Sugar (kg),214,LOW,4.12,False,MEDIUM
2025-11-14,District Health Center,food,Sugar (kg),200,LOW,14.29,False,MEDIUM
2025-11-15,District Health Center,food,Sugar (kg),169,LOW,5.45,False,MEDIUM
2025-12-07,District Health Center,food,Sugar (kg),209,LOW,10.45,False,MEDIUM
2025-12-08,District Health Center,food,Sugar (kg),165,LOW,3.75,False,MEDIUM
2025-12-09,District Health Center,food,Sugar (kg),153,LOW,12.75,False,MEDIUM
2025-12-31,District Health Center,food,Sugar (kg),214,LOW,9.3,False,MEDIUM
2026-01-01,District Health Center,food,Sugar (kg),166,LOW,3.46,False,MEDIUM
2025-10-18,District Health Center,food,Salt (kg),167,LOW,4.17,False,MEDIUM
2025-10-19,District Health Center,food,Salt (kg),146,LOW,6.95,False,MEDIUM
2025-11-08,District Health Center,food,Salt (kg),195,LOW,4.53,False,MEDIUM
2025-11-09,District Health Center,food,Salt (kg),150,LOW,3.33,False,MEDIUM
2025-12-04,District Health Center,food,Salt (kg),205,LOW,12.06,False,MEDIUM
2025-12-05,District Health Center,food,Salt (kg),183,LOW,8.32,False,MEDIUM
2025-12-29,District Health Center,food,Salt (kg),205,LOW,4.18,False,MEDIUM
2025-12-30,District Health Center,food,Salt (kg),158,LOW,3.36,False,MEDIUM
2025-10-09,District Health Center,food,Milk Powder (kg),48,LOW,1.5,False,MEDIUM
2025-10-15,District Health Center,food,Milk Powder (kg),64,LOW,1.45,False,MEDIUM
2025-10-23,District Health Center,food,Milk Powder (kg),65,LOW,1.71,False,MEDIUM
2025-11-01,District Health Center,food,Milk Powder (kg),63,LOW,6.3,False,MEDIUM
2025-11-09,District Health Center,food,Milk Powder (kg),54,LOW,1.64,False,MEDIUM
2025-11-10,District Health Center,food,Milk Powder (kg),45,LOW,5.0,False,MEDIUM
2025-11-18,District Health Center,food,Milk Powder (kg),47,LOW,1.31,False,MEDIUM
2025-12-23,District Health Center,food,Milk Powder (kg),56,LOW,1.22,False,MEDIUM
2025-12-24,District Health Center,food,Milk Powder (kg),47,LOW,5.22,False,MEDIUM
2025-12-31,District Health Center,food,Milk Powder (kg),57,LOW,0.97,False,MEDIUM
2025-10-24,District Health Center,food,Canned Beans,294,LOW,9.48,False,MEDIUM
2025-10-25,District Health Center,food,Canned Beans,266,LOW,9.5,False,MEDIUM
2025-10-26,District Health Center,food,Canned Beans,231,LOW,6.6,False,MEDIUM
2025-10-27,District Health Center,food,Canned Beans,208,LOW,9.04,False,MEDIUM
2025-11-30,District Health Center,food,Canned Beans,299,LOW,13.0,False,MEDIUM
2025-12-01,District Health Center,food,Canned Beans,271,LOW,9.68,False,MEDIUM
2025-12-02,District Health Center,food,Canned Beans,244,LOW,9.04,False,MEDIUM
2025-12-03,District Health Center,food,Canned Beans,208,LOW,5.78,False,MEDIUM
2025-10-10,District Health Center,food,Pasta (kg),85,LOW,4.72,False,MEDIUM
2025-10-11,District Health Center,food,Pasta (kg),73,LOW,6.08,False,MEDIUM
2025-10-21,District Health Center,food,Pasta (kg),73,LOW,1.62,False,MEDIUM
2025-11-03,District Health Center,food,Pasta (kg),83,LOW,1.93,False,MEDIUM
2025-11-17,District Health Center,food,Pasta (kg),71,LOW,2.03,False,MEDIUM
2025-11-27,District Health Center,food,Pasta (kg),80,LOW,3.81,False,MEDIUM
2025-12-06,District Health Center,food,Pasta (kg),67,LOW,1.26,False,MEDIUM
2025-12-15,District Health Center,food,Pasta (kg),94,LOW,3.92,False,MEDIUM
2025-12-25,District Health Center,food,Pasta (kg),74,LOW,1.76,False,MEDIUM
2025-10-24,District Health Center,food,Baby Food,289,LOW,22.23,False,MEDIUM
2025-10-25,District Health Center,food,Baby Food,280,LOW,31.11,False,MEDIUM
2025-10-26,District Health Center,food,Baby Food,251,LOW,8.66,False,MEDIUM
2025-10-27,District Health Center,food,Baby Food,222,LOW,7.66,False,MEDIUM
2025-10-28,District Health Center,food,Baby Food,210,LOW,17.5,False,MEDIUM
2025-12-01,District Health Center,food,Baby Food,252,LOW,5.04,False,MEDIUM
2025-12-02,District Health Center,food,Baby Food,229,LOW,9.96,False,MEDIUM
2025-12-03,District Health Center,food,Baby Food,207,LOW,9.41,False,MEDIUM
2026-01-01,District Health Center,food,Baby Food,292,LOW,6.64,False,MEDIUM
2026-01-02,District Health Center,food,Baby Food,253,LOW,6.49,False,MEDIUM
2026-01-03,District Health Center,food,Baby Food,235,LOW,13.06,False,MEDIUM
2025-10-20,District Health Center,supplies,Surgical Masks (box),124,LOW,13.78,False,MEDIUM
2025-10-21,District Health Center,supplies,Surgical Masks (box),105,LOW,5.53,False,MEDIUM
2025-10-22,District Health Center,supplies,Surgical Masks (box),92,LOW,7.08,False,MEDIUM
2025-11-19,District Health Center,supplies,Surgical Masks (box),114,LOW,6.71,False,MEDIUM
2025-11-20,District Health Center,supplies,Surgical Masks (box),89,LOW,3.56,False,MEDIUM
2025-12-18,District Health Center,supplies,Surgical Masks (box),112,LOW,4.15,False,MEDIUM
2025-12-19,District Health Center,supplies,Surgical Masks (box),94,LOW,5.22,False,MEDIUM
2025-11-15,District Health Center,supplies,Gloves (box),285,LOW,11.88,False,MEDIUM
2025-11-16,District Health Center,supplies,Gloves (box),276,LOW,30.67,False,MEDIUM
2025-11-17,District Health Center,supplies,Gloves (box),273,LOW,91.0,False,MEDIUM
2025-11-18,District Health Center,supplies,Gloves (box),264,LOW,29.33,False,MEDIUM
2025-11-19,District Health Center,supplies,Gloves (box),255,LOW,28.33,False,MEDIUM
2025-11-20,District Health Center,supplies,Gloves (box),236,LOW,12.42,False,MEDIUM
2025-11-21,District Health Center,supplies,Gloves (box),224,LOW,18.67,False,MEDIUM
2025-11-22,District Health Center,supplies,Gloves (box),219,LOW,43.8,False,MEDIUM
2025-11-21,District Health Center,supplies,Hand Sanitizer (L),353,LOW,23.53,False,MEDIUM
2025-11-22,District Health Center,supplies,Hand Sanitizer (L),342,LOW,31.09,False,MEDIUM
2025-11-23,District Health Center,supplies,Hand Sanitizer (L),327,LOW,21.8,False,MEDIUM
2025-11-24,District Health Center,supplies,Hand Sanitizer (L),314,LOW,24.15,False,MEDIUM
2025-11-25,District Health Center,supplies,Hand Sanitizer (L),299,LOW,19.93,False,MEDIUM
2025-11-26,District Health Center,supplies,Hand Sanitizer (L),282,LOW,16.59,False,MEDIUM
2025-11-27,District Health Center,supplies,Hand Sanitizer (L),263,LOW,13.84,False,MEDIUM
2025-11-28,District Health Center,supplies,Hand Sanitizer (L),249,LOW,17.79,False,MEDIUM
2025-11-29,District Health Center,supplies,Hand Sanitizer (L),246,LOW,82.0,False,MEDIUM
2025-10-19,District Health Center,supplies,Bandages (pack),114,LOW,11.4,False,MEDIUM
2025-10-20,District Health Center,supplies,Bandages (pack),95,LOW,5.0,False,MEDIUM
2025-10-21,District Health Center,supplies,Bandages (pack),77,LOW,4.28,False,MEDIUM
2025-11-14,District Health Center,supplies,Bandages (pack),103,LOW,7.36,False,MEDIUM
2025-11-15,District Health Center,supplies,Bandages (pack),90,LOW,6.92,False,MEDIUM
2025-11-16,District Health Center,supplies,Bandages (pack),77,LOW,5.92,False,MEDIUM
2025-12-12,District Health Center,supplies,Bandages (pack),106,LOW,6.24,False,MEDIUM
2025-12-13,District Health Center,supplies,Bandages (pack),100,LOW,16.67,False,MEDIUM
2025-12-14,District Health Center,supplies,Bandages (pack),80,LOW,4.0,False,MEDIUM
2025-11-19,District Health Center,supplies,Syringes (pack),333,LOW,13.32,False,MEDIUM
2025-11-20,District Health Center,supplies,Syringes (pack),329,LOW,82.25,False,MEDIUM
2025-11-21,District Health Center,supplies,Syringes (pack),314,LOW,20.93,False,MEDIUM
2025-11-22,District Health Center,supplies,Syringes (pack),308,LOW,51.33,False,MEDIUM
2025-11-23,District Health Center,supplies,Syringes (pack),299,LOW,33.22,False,MEDIUM
2025-11-24,District Health Center,supplies,Syringes (pack),291,LOW,36.38,False,MEDIUM
2025-11-25,District Health Center,supplies,Syringes (pack),287,LOW,71.75,False,MEDIUM
2025-11-26,District Health Center,supplies,Syringes (pack),283,LOW,70.75,False,MEDIUM
2025-11-27,District Health Center,supplies,Syringes (pack),278,LOW,55.6,False,MEDIUM
2025-11-28,District Health Center,supplies,Syringes (pack),262,LOW,16.38,False,MEDIUM
2025-11-29,District Health Center,supplies,Syringes (pack),240,LOW,10.91,False,MEDIUM
2025-10-24,District Health Center,supplies,Cotton Swabs (pack),124,LOW,15.5,False,MEDIUM
2025-10-25,District Health Center,supplies,Cotton Swabs (pack),100,LOW,4.17,False,MEDIUM
2025-11-21,District Health Center,supplies,Cotton Swabs (pack),122,LOW,4.36,False,MEDIUM
2025-11-22,District Health Center,supplies,Cotton Swabs (pack),116,LOW,19.33,False,MEDIUM
2025-11-23,District Health Center,supplies,Cotton Swabs (pack),95,LOW,4.52,False,MEDIUM
2025-11-24,District Health Center,supplies,Cotton Swabs (pack),93,LOW,46.5,False,MEDIUM
2025-12-21,District Health Center,supplies,Cotton Swabs (pack),125,LOW,4.63,False,MEDIUM
2025-12-22,District Health Center,supplies,Cotton Swabs (pack),109,LOW,6.81,False,MEDIUM
2025-12-23,District Health Center,supplies,Cotton Swabs (pack),89,LOW,4.45,False,MEDIUM
2025-11-06,District Health Center,supplies,Thermometers,263,LOW,18.79,False,MEDIUM
2025-11-07,District Health Center,supplies,Thermometers,238,LOW,9.52,False,MEDIUM
2025-11-08,District Health Center,supplies,Thermometers,225,LOW,17.31,False,MEDIUM
2025-11-09,District Health Center,supplies,Thermometers,204,LOW,9.71,False,MEDIUM
2025-10-21,District Health Center,supplies,Blood Pressure Monitor,122,LOW,4.07,False,MEDIUM
2025-10-22,District Health Center,supplies,Blood Pressure Monitor,102,LOW,5.1,False,MEDIUM
2025-12-05,District Health Center,supplies,Blood Pressure Monitor,147,LOW,7.74,False,MEDIUM
2025-12-06,District Health Center,supplies,Blood Pressure Monitor,139,LOW,17.38,False,MEDIUM
2025-12-07,District Health Center,supplies,Blood Pressure Monitor,133,LOW,22.17,False,MEDIUM
2025-12-08,District Health Center,supplies,Blood Pressure Monitor,123,LOW,12.3,False,MEDIUM
2025-12-09,District Health Center,supplies,Blood Pressure Monitor,104,LOW,5.47,False,MEDIUM
2025-10-18,District Health Center,supplies,First Aid Kit,71,LOW,7.1,False,MEDIUM
2025-11-05,District Health Center,supplies,First Aid Kit,74,LOW,10.57,False,MEDIUM
2025-11-06,District Health Center,supplies,First Aid Kit,64,LOW,6.4,False,MEDIUM
2025-11-23,District Health Center,supplies,First Aid Kit,71,LOW,7.1,False,MEDIUM
2025-12-13,District Health Center,supplies,First Aid Kit,71,LOW,3.94,False,MEDIUM
2025-12-14,District Health Center,supplies,First Aid Kit,64,LOW,9.14,False,MEDIUM
2025-12-15,District Health Center,supplies,First Aid Kit,55,LOW,6.11,False,MEDIUM
2025-11-05,District Health Center,supplies,Disinfectant (L),237,LOW,9.88,False,MEDIUM
2025-11-06,District Health Center,supplies,Disinfectant (L),207,LOW,6.9,False,MEDIUM
2025-11-07,District Health Center,supplies,Disinfectant (L),203,LOW,50.75,False,MEDIUM
2025-11-08,District Health Center,supplies,Disinfectant (L),182,LOW,8.67,False,MEDIUM
2025-11-09,District Health Center,supplies,Disinfectant (L),166,LOW,10.38,False,MEDIUM
2025-10-23,Community Clinic North,medicines,Paracetamol 500mg,193,LOW,8.77,False,MEDIUM
2025-10-24,Community Clinic North,medicines,Paracetamol 500mg,178,LOW,11.87,False,MEDIUM
2025-10-25,Community Clinic North,medicines,Paracetamol 500mg,144,LOW,4.24,False,MEDIUM
2025-12-01,Community Clinic North,medicines,Paracetamol 500mg,185,LOW,11.56,False,MEDIUM
2025-12-02,Community Clinic North,medicines,Paracetamol 500mg,170,LOW,11.33,False,MEDIUM
2025-12-03,Community Clinic North,medicines,Paracetamol 500mg,158,LOW,13.17,False,MEDIUM
2025-11-08,Community Clinic North,medicines,Amoxicillin 250mg,353,LOW,17.65,False,MEDIUM
2025-11-09,Community Clinic North,medicines,Amoxicillin 250mg,341,LOW,28.42,False,MEDIUM
2025-11-10,Community Clinic North,medicines,Amoxicillin 250mg,334,LOW,47.71,False,MEDIUM
2025-11-11,Community Clinic North,medicines,Amoxicillin 250mg,330,LOW,82.5,False,MEDIUM
2025-11-12,Community Clinic North,medicines,Amoxicillin 250mg,317,LOW,24.38,False,MEDIUM
2025-11-13,Community Clinic North,medicines,Amoxicillin 250mg,290,LOW,10.74,False,MEDIUM
2025-11-14,Community Clinic North,medicines,Amoxicillin 250mg,268,LOW,12.18,False,MEDIUM
2025-11-15,Community Clinic North,medicines,Amoxicillin 250mg,256,LOW,21.33,False,MEDIUM
2025-11-02,Community Clinic North,medicines,Ibuprofen 400mg,231,LOW,7.7,False,MEDIUM
2025-11-03,Community Clinic North,medicines,Ibuprofen 400mg,223,LOW,27.88,False,MEDIUM
2025-11-04,Community Clinic North,medicines,Ibuprofen 400mg,216,LOW,30.86,False,MEDIUM
2025-11-05,Community Clinic North,medicines,Ibuprofen 400mg,191,LOW,7.64,False,MEDIUM
2025-11-06,Community Clinic North,medicines,Ibuprofen 400mg,179,LOW,14.92,False,MEDIUM
2025-12-20,Community Clinic North,medicines,Ibuprofen 400mg,247,LOW,14.53,False,MEDIUM
2025-12-21,Community Clinic North,medicines,Ibuprofen 400mg,218,LOW,7.52,False,MEDIUM
2025-12-22,Community Clinic North,medicines,Ibuprofen 400mg,195,LOW,8.48,False,MEDIUM
2025-12-23,Community Clinic North,medicines,Ibuprofen 400mg,182,LOW,14.0,False,MEDIUM
2025-10-27,Community Clinic North,medicines,Aspirin 100mg,234,LOW,12.32,False,MEDIUM
2025-10-28,Community Clinic North,medicines,Aspirin 100mg,211,LOW,9.17,False,MEDIUM
2025-10-29,Community Clinic North,medicines,Aspirin 100mg,202,LOW,22.44,False,MEDIUM
2025-10-30,Community Clinic North,medicines,Aspirin 100mg,197,LOW,39.4,False,MEDIUM
2025-10-31,Community Clinic North,medicines,Aspirin 100mg,191,LOW,31.83,False,MEDIUM
2025-11-01,Community Clinic North,medicines,Aspirin 100mg,177,LOW,12.64,False,MEDIUM
2025-11-02,Community Clinic North,medicines,Aspirin 100mg,173,LOW,43.25,False,MEDIUM
2025-12-17,Community Clinic North,medicines,Aspirin 100mg,223,LOW,9.7,False,MEDIUM
2025-12-18,Community Clinic North,medicines,Aspirin 100mg,219,LOW,54.75,False,MEDIUM
2025-12-19,Community Clinic North,medicines,Aspirin 100mg,209,LOW,20.9,False,MEDIUM
2025-12-20,Community Clinic North,medicines,Aspirin 100mg,194,LOW,12.93,False,MEDIUM
2025-12-21,Community Clinic North,medicines,Aspirin 100mg,169,LOW,6.76,False,MEDIUM
2025-12-22,Community Clinic North,medicines,Aspirin 100mg,161,LOW,20.12,False,MEDIUM
2025-10-18,Community Clinic North,medicines,Metformin 500mg,114,LOW,8.14,False,MEDIUM
2025-10-19,Community Clinic North,medicines,Metformin 500mg,83,LOW,2.68,False,MEDIUM
2025-11-08,Community Clinic North,medicines,Metformin 500mg,105,LOW,3.09,False,MEDIUM
2025-11-09,Community Clinic North,medicines,Metformin 500mg,96,LOW,10.67,False,MEDIUM
2025-11-10,Community Clinic North,medicines,Metformin 500mg,85,LOW,7.73,False,MEDIUM
2025-12-07,Community Clinic North,medicines,Metformin 500mg,107,LOW,3.57,False,MEDIUM
2025-12-08,Community Clinic North,medicines,Metformin 500mg,79,LOW,2.82,False,MEDIUM
2026-01-02,Community Clinic North,medicines,Metformin 500mg,111,LOW,12.33,False,MEDIUM
2026-01-03,Community Clinic North,medicines,Metformin 500mg,91,LOW,4.55,False,MEDIUM
2025-11-08,Community Clinic North,medicines,Omeprazole 20mg,279,LOW,10.73,False,MEDIUM
2025-11-09,Community Clinic North,medicines,Omeprazole 20mg,269,LOW,26.9,False,MEDIUM
2025-11-10,Community Clinic North,medicines,Omeprazole 20mg,261,LOW,32.62,False,MEDIUM
2025-11-11,Community Clinic North,medicines,Omeprazole 20mg,235,LOW,9.04,False,MEDIUM
2025-11-12,Community Clinic North,medicines,Omeprazole 20mg,229,LOW,38.17,False,MEDIUM
2025-11-13,Community Clinic North,medicines,Omeprazole 20mg,225,LOW,56.25,False,MEDIUM
2025-11-14,Community Clinic North,medicines,Omeprazole 20mg,214,LOW,19.45,False,MEDIUM
2025-11-15,Community Clinic North,medicines,Omeprazole 20mg,207,LOW,29.57,False,MEDIUM
2025-11-17,Community Clinic North,medicines,Ciprofloxacin 500mg,339,LOW,13.04,False,MEDIUM
2025-11-18,Community Clinic North,medicines,Ciprofloxacin 500mg,309,LOW,10.3,False,MEDIUM
2025-11-19,Community Clinic North,medicines,Ciprofloxacin 500mg,288,LOW,13.71,False,MEDIUM
2025-11-20,Community Clinic North,medicines,Ciprofloxacin 500mg,271,LOW,15.94,False,MEDIUM
2025-11-21,Community Clinic North,medicines,Ciprofloxacin 500mg,266,LOW,53.2,False,MEDIUM
2025-11-22,Community Clinic North,medicines,Ciprofloxacin 500mg,241,LOW,9.64,False,MEDIUM
2025-10-26,Community Clinic North,medicines,Azithromycin 500mg,178,LOW,13.69,False,MEDIUM
2025-10-27,Community Clinic North,medicines,Azithromycin 500mg,174,LOW,43.5,False,MEDIUM
2025-10-28,Community Clinic North,medicines,Azithromycin 500mg,155,LOW,8.16,False,MEDIUM
2025-10-29,Community Clinic North,medicines,Azithromycin 500mg,150,LOW,30.0,False,MEDIUM
2025-10-30,Community Clinic North,medicines,Azithromycin 500mg,138,LOW,11.5,False,MEDIUM
2025-10-31,Community Clinic North,medicines,Azithromycin 500mg,133,LOW,26.6,False,MEDIUM
2025-12-04,Community Clinic North,medicines,Azithromycin 500mg,178,LOW,8.9,False,MEDIUM
2025-12-05,Community Clinic North,medicines,Azithromycin 500mg,158,LOW,7.9,False,MEDIUM
2025-12-06,Community Clinic North,medicines,Azithromycin 500mg,149,LOW,16.56,False,MEDIUM
2025-12-07,Community Clinic North,medicines,Azithromycin 500mg,144,LOW,28.8,False,MEDIUM
